wavelength=wavelength(nm)	 angle=AOI	 Psi=Psi	 delta=Delta
wavelength=788.794971	 angle=65.000000	 Psi=16.454344	 delta=177.47058
wavelength=790.364453	 angle=65.000000	 Psi=16.567766	 delta=177.50887
wavelength=791.933789	 angle=65.000000	 Psi=16.787121	 delta=177.68077
wavelength=793.503027	 angle=65.000000	 Psi=16.549938	 delta=177.82646
wavelength=795.07207	 angle=65.000000	 Psi=16.427158	 delta=177.78474
wavelength=796.641064	 angle=65.000000	 Psi=16.616285	 delta=177.49135
wavelength=798.209863	 angle=65.000000	 Psi=16.514315	 delta=177.49846
wavelength=799.778564	 angle=65.000000	 Psi=16.445826	 delta=177.63408
wavelength=801.347168	 angle=65.000000	 Psi=16.277475	 delta=177.66634
wavelength=802.915625	 angle=65.000000	 Psi=16.346661	 delta=177.38869
wavelength=804.483936	 angle=65.000000	 Psi=16.680475	 delta=177.758
wavelength=806.0521	 angle=65.000000	 Psi=16.361637	 delta=177.86227
wavelength=807.620166	 angle=65.000000	 Psi=16.274256	 delta=177.48357
wavelength=809.188086	 angle=65.000000	 Psi=16.378113	 delta=177.39626
wavelength=810.755859	 angle=65.000000	 Psi=16.543573	 delta=177.9269
wavelength=812.323535	 angle=65.000000	 Psi=16.648333	 delta=177.83414
wavelength=813.891064	 angle=65.000000	 Psi=16.260178	 delta=177.72725
wavelength=815.458496	 angle=65.000000	 Psi=16.311798	 delta=177.68753
wavelength=817.025781	 angle=65.000000	 Psi=16.387108	 delta=177.72008
wavelength=818.59292	 angle=65.000000	 Psi=16.468212	 delta=177.61748
wavelength=820.159961	 angle=65.000000	 Psi=16.24559	 delta=177.55814
wavelength=821.726855	 angle=65.000000	 Psi=16.103918	 delta=177.53064
wavelength=823.293555	 angle=65.000000	 Psi=16.375357	 delta=178.04468
wavelength=824.860254	 angle=65.000000	 Psi=16.456581	 delta=177.97197
wavelength=826.426758	 angle=65.000000	 Psi=16.292023	 delta=177.80492
wavelength=827.993066	 angle=65.000000	 Psi=16.364452	 delta=177.78773
wavelength=829.559375	 angle=65.000000	 Psi=16.253235	 delta=177.85973
wavelength=831.125488	 angle=65.000000	 Psi=16.318216	 delta=177.60374
wavelength=832.691504	 angle=65.000000	 Psi=16.166462	 delta=177.73204
wavelength=834.257324	 angle=65.000000	 Psi=16.503769	 delta=177.66032
wavelength=835.823145	 angle=65.000000	 Psi=16.296152	 delta=177.59032
wavelength=837.38877	 angle=65.000000	 Psi=16.097908	 delta=177.90883
wavelength=838.954199	 angle=65.000000	 Psi=16.38674	 delta=177.8741
wavelength=840.519531	 angle=65.000000	 Psi=16.436388	 delta=177.54436
wavelength=842.084863	 angle=65.000000	 Psi=16.262547	 delta=177.89883
wavelength=843.649902	 angle=65.000000	 Psi=16.171791	 delta=177.6676
wavelength=845.214941	 angle=65.000000	 Psi=16.223572	 delta=177.76697
wavelength=846.779785	 angle=65.000000	 Psi=16.267973	 delta=177.85284
wavelength=848.344531	 angle=65.000000	 Psi=16.307579	 delta=177.87134
wavelength=849.90918	 angle=65.000000	 Psi=16.437496	 delta=178.05328
wavelength=851.473633	 angle=65.000000	 Psi=16.165852	 delta=178.11049
wavelength=853.037988	 angle=65.000000	 Psi=16.324207	 delta=177.57782
wavelength=854.602246	 angle=65.000000	 Psi=16.314041	 delta=177.91174
wavelength=856.166406	 angle=65.000000	 Psi=16.055574	 delta=177.66272
wavelength=857.730371	 angle=65.000000	 Psi=16.352074	 delta=177.9639
wavelength=859.294238	 angle=65.000000	 Psi=16.155373	 delta=177.89082
wavelength=860.858008	 angle=65.000000	 Psi=16.352884	 delta=177.7153
wavelength=862.421582	 angle=65.000000	 Psi=16.102192	 delta=177.75435
wavelength=863.985156	 angle=65.000000	 Psi=16.22821	 delta=177.90538
wavelength=865.548535	 angle=65.000000	 Psi=16.434324	 delta=177.92043
wavelength=867.111816	 angle=65.000000	 Psi=16.196468	 delta=178.10088
wavelength=868.675	 angle=65.000000	 Psi=15.876196	 delta=177.87625
wavelength=870.237988	 angle=65.000000	 Psi=15.918891	 delta=177.66342
wavelength=871.800879	 angle=65.000000	 Psi=16.103655	 delta=177.81583
wavelength=873.363672	 angle=65.000000	 Psi=16.068148	 delta=177.70413
wavelength=874.926367	 angle=65.000000	 Psi=16.132774	 delta=177.80087
wavelength=876.488965	 angle=65.000000	 Psi=16.348631	 delta=177.90828
wavelength=878.051367	 angle=65.000000	 Psi=16.258476	 delta=178.19832
wavelength=879.613672	 angle=65.000000	 Psi=16.032351	 delta=177.76093
wavelength=881.175879	 angle=65.000000	 Psi=15.925858	 delta=177.70488
wavelength=882.737988	 angle=65.000000	 Psi=16.023335	 delta=177.93797
wavelength=884.3	 angle=65.000000	 Psi=16.239676	 delta=177.70901
wavelength=885.861914	 angle=65.000000	 Psi=16.305168	 delta=177.94037
wavelength=887.423633	 angle=65.000000	 Psi=16.054411	 delta=178.46039
wavelength=888.985254	 angle=65.000000	 Psi=15.883046	 delta=178.21176
wavelength=890.546777	 angle=65.000000	 Psi=15.544295	 delta=177.6264
wavelength=892.108203	 angle=65.000000	 Psi=15.776646	 delta=178.04778
wavelength=893.669531	 angle=65.000000	 Psi=16.049976	 delta=178.00986
wavelength=895.230762	 angle=65.000000	 Psi=16.249689	 delta=178.19351
wavelength=896.791797	 angle=65.000000	 Psi=16.292788	 delta=178.22272
wavelength=898.352832	 angle=65.000000	 Psi=16.007252	 delta=178.19412
wavelength=899.913672	 angle=65.000000	 Psi=15.975627	 delta=178.0616
wavelength=901.474414	 angle=65.000000	 Psi=16.172888	 delta=178.07771
wavelength=903.035059	 angle=65.000000	 Psi=15.99763	 delta=177.60805
wavelength=904.595605	 angle=65.000000	 Psi=15.904881	 delta=177.54391
wavelength=906.156055	 angle=65.000000	 Psi=15.649777	 delta=177.882
wavelength=907.716406	 angle=65.000000	 Psi=15.970625	 delta=178.06729
wavelength=909.27666	 angle=65.000000	 Psi=15.971826	 delta=178.33986
wavelength=910.836816	 angle=65.000000	 Psi=15.761616	 delta=178.07741
wavelength=912.396777	 angle=65.000000	 Psi=15.820869	 delta=177.60585
wavelength=913.956738	 angle=65.000000	 Psi=15.943763	 delta=177.43962
wavelength=915.516602	 angle=65.000000	 Psi=16.228449	 delta=177.81006
wavelength=917.07627	 angle=65.000000	 Psi=16.057741	 delta=178.24785
wavelength=918.635938	 angle=65.000000	 Psi=16.001537	 delta=178.50731
wavelength=920.195508	 angle=65.000000	 Psi=15.879456	 delta=178.40828
wavelength=921.754883	 angle=65.000000	 Psi=16.023516	 delta=178.11533
wavelength=923.314258	 angle=65.000000	 Psi=16.213146	 delta=178.38747
wavelength=924.873437	 angle=65.000000	 Psi=16.038671	 delta=177.93477
wavelength=926.432617	 angle=65.000000	 Psi=15.982121	 delta=178.10101
wavelength=927.991699	 angle=65.000000	 Psi=15.865331	 delta=177.80359
wavelength=929.550684	 angle=65.000000	 Psi=16.104065	 delta=177.73006
wavelength=931.109473	 angle=65.000000	 Psi=16.124067	 delta=178.24565
wavelength=932.668262	 angle=65.000000	 Psi=16.009027	 delta=178.16275
wavelength=934.226953	 angle=65.000000	 Psi=15.729013	 delta=178.07996
wavelength=935.785547	 angle=65.000000	 Psi=15.769413	 delta=178.0878
wavelength=937.344043	 angle=65.000000	 Psi=15.890216	 delta=177.96906
wavelength=938.902539	 angle=65.000000	 Psi=16.000759	 delta=177.97015
wavelength=940.46084	 angle=65.000000	 Psi=15.813589	 delta=178.21689
wavelength=942.019141	 angle=65.000000	 Psi=15.890821	 delta=177.85887
wavelength=943.577246	 angle=65.000000	 Psi=15.833397	 delta=177.96918
wavelength=945.135352	 angle=65.000000	 Psi=16.081718	 delta=178.1915
wavelength=946.693359	 angle=65.000000	 Psi=15.764771	 delta=177.6877
wavelength=948.25127	 angle=65.000000	 Psi=15.958989	 delta=177.67792
wavelength=949.809082	 angle=65.000000	 Psi=15.914783	 delta=178.45253
wavelength=951.366895	 angle=65.000000	 Psi=16.011024	 delta=177.93753
wavelength=952.924609	 angle=65.000000	 Psi=15.844169	 delta=177.98595
wavelength=954.482227	 angle=65.000000	 Psi=15.811974	 delta=178.16942
wavelength=956.039746	 angle=65.000000	 Psi=15.699105	 delta=178.2325
wavelength=957.597168	 angle=65.000000	 Psi=15.83954	 delta=178.11739
wavelength=959.15459	 angle=65.000000	 Psi=16.047964	 delta=177.94864
wavelength=960.711914	 angle=65.000000	 Psi=16.087404	 delta=177.64951
wavelength=962.269141	 angle=65.000000	 Psi=15.971046	 delta=177.91411
wavelength=963.826367	 angle=65.000000	 Psi=15.640512	 delta=178.53416
wavelength=965.383398	 angle=65.000000	 Psi=15.578915	 delta=177.87814
wavelength=966.940527	 angle=65.000000	 Psi=15.678656	 delta=178.11467
wavelength=968.497461	 angle=65.000000	 Psi=16.01433	 delta=178.00067
wavelength=970.054395	 angle=65.000000	 Psi=16.161278	 delta=178.04465
wavelength=971.61123	 angle=65.000000	 Psi=15.813984	 delta=178.07805
wavelength=973.168066	 angle=65.000000	 Psi=15.619243	 delta=177.72289
wavelength=974.724707	 angle=65.000000	 Psi=15.768088	 delta=177.94403
wavelength=976.281445	 angle=65.000000	 Psi=15.835073	 delta=177.48669
wavelength=977.838086	 angle=65.000000	 Psi=15.984632	 delta=178.12738
wavelength=979.394629	 angle=65.000000	 Psi=15.756385	 delta=178.0645
wavelength=980.951074	 angle=65.000000	 Psi=15.576911	 delta=178.62894
wavelength=982.50752	 angle=65.000000	 Psi=15.631115	 delta=178.01817
wavelength=984.063965	 angle=65.000000	 Psi=15.643265	 delta=178.25238
wavelength=985.620313	 angle=65.000000	 Psi=15.696797	 delta=177.65202
wavelength=987.176563	 angle=65.000000	 Psi=15.811907	 delta=178.2534
wavelength=988.732812	 angle=65.000000	 Psi=15.778487	 delta=178.38718
